#parent	child	edge_length
09110 Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis	1.9286857706339209
00521 Streptomycin biosynthesis	K01835	0.6536818186838125
00521 Streptomycin biosynthesis	K15778	0.1817293322108603
09100 Metabolism	09104 Nucleotide metabolism	0.5869492070744431
09104 Nucleotide metabolism	00230 Purine metabolism	0.6584687612275508
00230 Purine metabolism	K15779	0.9099013923913586
09167 Endocrine and metabolic disease	04931 Insulin resistance	0.0248545225647282
04931 Insulin resistance	K01084	0.25626091619207036
00520 Amino sugar and nucleotide sugar metabolism	K00886	0.4645031361136065
00010 Glycolysis / Gluconeogenesis	K08074	0.5202592544849857
00010 Glycolysis / Gluconeogenesis	K01792	0.2532378932202719
00260 Glycine, serine and threonine metabolism	K01837	2.224650741620947
09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism	1.5808322065827278
00562 Inositol phosphate metabolism	K03103	0.3191743523214038
00010 Glycolysis / Gluconeogenesis	K11389	1.233086865888571
09101 Carbohydrate metabolism	00030 Pentose phosphate pathway	0.6604678959652288
00030 Pentose phosphate pathway	K00131	0.08258620432947628
00030 Pentose phosphate pathway	K18978	0.4458510065404575
04931 Insulin resistance	K01596	1.6630688264217404
00710 Carbon fixation in photosynthetic organisms	K01610	0.44749564178854284
09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism	0.07726212248949293
00500 Starch and sucrose metabolism	K01222	0.6712791625558452
00500 Starch and sucrose metabolism	K01223	0.16991027470054065
09183 Protein families: signaling and cellular processes	ko02000	0.8986868776197682
ko02000	K02777	1.7265441811203588
ko02000	K02779	1.5707870280432612
ko02000	K02791	0.21458678978391355
ko02000	K20118	0.44425884352061107
ko02000	K02753	2.926504799315385
09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism	2.48730681328309
00630 Glyoxylate and dicarboxylate metabolism	K01647	0.36224921244580344
ko04147	K01648	1.2485470351365204
00720 Carbon fixation pathways in prokaryotes	K15230	1.9439932043269041
00720 Carbon fixation pathways in prokaryotes	K15231	0.02425251435185949
09101 Carbohydrate metabolism	00020 Citrate cycle (TCA cycle)	0.5829194123458379
00020 Citrate cycle (TCA cycle)	K05942	0.49988279336073926
00720 Carbon fixation pathways in prokaryotes	K01681	1.9338116282756341
00720 Carbon fixation pathways in prokaryotes	K01682	0.5618033270836053
09160 Human Diseases	09161 Cancer: overview	1.9278648140174344
09161 Cancer: overview	05230 Central carbon metabolism in cancer	2.9174877979225338
05230 Central carbon metabolism in cancer	K00031	2.812184019189603
00020 Citrate cycle (TCA cycle)	K00030	0.047081686250358024
09105 Amino acid metabolism	00300 Lysine biosynthesis	2.9470221470072513
00300 Lysine biosynthesis	K17753	0.8913824239309849
00020 Citrate cycle (TCA cycle)	K00164	0.06817712736784864
09105 Amino acid metabolism	00380 Tryptophan metabolism	0.6428361711847675
00380 Tryptophan metabolism	K00658	0.7290627479700132
00630 Glyoxylate and dicarboxylate metabolism	K01616	1.8210523018754972
00720 Carbon fixation pathways in prokaryotes	K00177	1.0749567695926165
00720 Carbon fixation pathways in prokaryotes	K00176	0.7696851735275079
00720 Carbon fixation pathways in prokaryotes	K01902	0.2657699836999424
00720 Carbon fixation pathways in prokaryotes	K01903	0.47689945717462334
09101 Carbohydrate metabolism	00640 Propanoate metabolism	0.1250718400985379
00640 Propanoate metabolism	K01899	0.8569725434760759
ko04147	K01900	1.5321940012361854
09101 Carbohydrate metabolism	00650 Butanoate metabolism	0.6275242497714647
00650 Butanoate metabolism	K18118	1.0244000522751697
09167 Endocrine and metabolic disease	04932 Non-alcoholic fatty liver disease	1.1180134120046255
04932 Non-alcoholic fatty liver disease	K00234	2.5015167444451483
04932 Non-alcoholic fatty liver disease	K00235	0.27673669849016425
04932 Non-alcoholic fatty liver disease	K00236	1.5440196744169261
04932 Non-alcoholic fatty liver disease	K00237	1.2264639714025254
09102 Energy metabolism	00190 Oxidative phosphorylation	0.9058685018898034
00190 Oxidative phosphorylation	K25801	1.187521691260774
09160 Human Diseases	09171 Infectious disease: bacterial	0.28654896913081895
09171 Infectious disease: bacterial	05134 Legionellosis	2.019351016329299
05134 Legionellosis	K00239	1.4338187434543
00720 Carbon fixation pathways in prokaryotes	K00240	2.9252610805085455
00720 Carbon fixation pathways in prokaryotes	K00241	1.3637952496860057
00720 Carbon fixation pathways in prokaryotes	K00242	2.9057722196616065
00720 Carbon fixation pathways in prokaryotes	K18859	1.3587388726462426
00720 Carbon fixation pathways in prokaryotes	K18860	1.0291803669663833
ko00001	09130 Environmental Information Processing	0.9295176448078919
09130 Environmental Information Processing	09132 Signal transduction	0.03491272823339253
09132 Signal transduction	02020 Two-component system	1.4695256864998423
02020 Two-component system	K00244	1.6717338200382197
02020 Two-component system	K00245	0.8139870143199772
02020 Two-component system	K00246	0.37682672380519
02020 Two-component system	K00247	0.5830834991517067
00720 Carbon fixation pathways in prokaryotes	K00233	2.693967431637028
00720 Carbon fixation pathways in prokaryotes	K25995	0.48108397897201427
00720 Carbon fixation pathways in prokaryotes	K25996	2.0267809613989383
00720 Carbon fixation pathways in prokaryotes	K01676	2.8333310810474024
00720 Carbon fixation pathways in prokaryotes	K01677	0.39540446271924334
00720 Carbon fixation pathways in prokaryotes	K01678	1.1000164597886974
09167 Endocrine and metabolic disease	04934 Cushing syndrome	0.356179635284235
04934 Cushing syndrome	K01679	0.9915562828561817
00720 Carbon fixation pathways in prokaryotes	K01675	2.9356405463333264
00720 Carbon fixation pathways in prokaryotes	K01774	2.860347822092654
ko00001	09150 Organismal Systems	0.39542286591731246
09150 Organismal Systems	09155 Excretory system	0.9175463423594381
09155 Excretory system	04964 Proximal tubule bicarbonate reclamation	1.787191909675941
04964 Proximal tubule bicarbonate reclamation	K00025	2.1448388581082236
09105 Amino acid metabolism	00270 Cysteine and methionine metabolism	0.3083332876790843
00270 Cysteine and methionine metabolism	K00026	1.2672409112413288
00270 Cysteine and methionine metabolism	K00024	0.5054453450437144
00620 Pyruvate metabolism	K00116	0.931957363072124
00720 Carbon fixation pathways in prokaryotes	K01958	0.8893498989013635
00720 Carbon fixation pathways in prokaryotes	K01959	1.003506162447351
00720 Carbon fixation pathways in prokaryotes	K01960	1.0127410817316613
ko04147	K00036	1.4108087163202168
00030 Pentose phosphate pathway	K19243	0.7270333067480144
00030 Pentose phosphate pathway	K01057	0.33732434075995144
00030 Pentose phosphate pathway	K07404	0.07925919483598398
00030 Pentose phosphate pathway	K13937	0.4848515792518322
09100 Metabolism	09106 Metabolism of other amino acids	0.4817799877513408
09106 Metabolism of other amino acids	00480 Glutathione metabolism	1.3809119101445972
00480 Glutathione metabolism	K00033	1.6713658338625252
00710 Carbon fixation in photosynthetic organisms	K01783	0.9800843556827389
09109 Metabolism of terpenoids and polyketides	01051 Biosynthesis of ansamycins	0.005201966996395302
01051 Biosynthesis of ansamycins	K00615	1.9952581162009648
00030 Pentose phosphate pathway	K00616	2.7669837407670514
00710 Carbon fixation in photosynthetic organisms	K01807	0.366347372668158
00710 Carbon fixation in photosynthetic organisms	K01808	0.5018344962274096
00680 Methane metabolism	K13812	1.997903202164147
00680 Methane metabolism	K08093	0.27438350170684533
00680 Methane metabolism	K08094	0.5310880004832851
00680 Methane metabolism	K13831	0.2818543786085972
00710 Carbon fixation in photosynthetic organisms	K01621	0.16701037220416026
00030 Pentose phosphate pathway	K01619	0.9929856868740141
00030 Pentose phosphate pathway	K00852	1.1773985370248428
00230 Purine metabolism	K01839	0.39546898155005206
00230 Purine metabolism	K22199	1.8482599688936896
00030 Pentose phosphate pathway	K05774	0.8014928599348592
00230 Purine metabolism	K00948	0.6587776915045281
00030 Pentose phosphate pathway	K01690	0.3129420278599804
00630 Glyoxylate and dicarboxylate metabolism	K01625	0.5050904697049271
00030 Pentose phosphate pathway	K17463	0.6748111796870198
00052 Galactose metabolism	K11395	0.8291540424674866
00030 Pentose phosphate pathway	K00034	0.4365653138816683
00030 Pentose phosphate pathway	K22969	1.9061534716722521
00030 Pentose phosphate pathway	K21840	1.3025313498462805
00052 Galactose metabolism	K18124	0.07208389164791029
00052 Galactose metabolism	K18125	0.11624158319119016
00030 Pentose phosphate pathway	K00115	0.6602576863019385
00030 Pentose phosphate pathway	K19813	1.9793998219104165
00030 Pentose phosphate pathway	K00117	2.1273547438488514
ko04147	K01053	0.4601340251760446
00030 Pentose phosphate pathway	K06151	0.7212036107089577
00030 Pentose phosphate pathway	K06152	0.2232394349698572
00260 Glycine, serine and threonine metabolism	K00090	0.43433423585713704
00030 Pentose phosphate pathway	K22229	0.3249690628890942
00030 Pentose phosphate pathway	K11441	1.878340061280059
00480 Glutathione metabolism	K00032	0.32235721488191893
00030 Pentose phosphate pathway	K00851	0.5969785979470433
00030 Pentose phosphate pathway	K25031	0.6296279512249638
00052 Galactose metabolism	K05308	0.08412151001224966
00030 Pentose phosphate pathway	K00874	2.1267023887565126
00052 Galactose metabolism	K18126	0.35729995041298157
00052 Galactose metabolism	K18127	2.4238392574246297
00030 Pentose phosphate pathway	K03738	0.15804596645328006
00030 Pentose phosphate pathway	K18020	0.8601923163986643
00030 Pentose phosphate pathway	K18021	2.2108236539366564
00030 Pentose phosphate pathway	K18022	0.9043428910685958
00030 Pentose phosphate pathway	K18128	2.158251209947737
00260 Glycine, serine and threonine metabolism	K11529	2.777915281824137
00030 Pentose phosphate pathway	K22345	2.292564910663103
ko02000	K17464	0.7374961707678749
ko02000	K17465	1.9299244345884883
ko02000	K17466	0.03334144592024002
ko02000	K17467	0.605450783276645
00030 Pentose phosphate pathway	K17468	0.15969501220022875
02020 Two-component system	K01051	1.0634984904184241
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions	2.9697330755927553
00040 Pentose and glucuronate interconversions	K22539	0.7851242766337739
ko00001	09140 Cellular Processes	0.2431397928712956
09140 Cellular Processes	09145 Cellular community - prokaryotes	0.1177357239284682
09145 Cellular community - prokaryotes	02024 Quorum sensing	0.8280094187097523
02024 Quorum sensing	K01728	1.6000228128340714
00040 Pentose and glucuronate interconversions	K19551	0.1114209469734202
00040 Pentose and glucuronate interconversions	K01731	0.5459936608578735
00040 Pentose and glucuronate interconversions	K22994	0.4917411740670725
00040 Pentose and glucuronate interconversions	K01730	1.0362122560929858
00040 Pentose and glucuronate interconversions	K01815	1.1672267315385718
00040 Pentose and glucuronate interconversions	K00065	0.7330690076095736
00040 Pentose and glucuronate interconversions	K01184	0.9992150282109056
00040 Pentose and glucuronate interconversions	K01213	0.23223431649534987
00040 Pentose and glucuronate interconversions	K22933	0.09786003179890823
00040 Pentose and glucuronate interconversions	K01812	1.79917831140528
00040 Pentose and glucuronate interconversions	K00041	0.008767794326191236
00040 Pentose and glucuronate interconversions	K01685	1.9249494618017884
00040 Pentose and glucuronate interconversions	K16849	1.7654828281809039
00040 Pentose and glucuronate interconversions	K16850	0.5272245203869065
00040 Pentose and glucuronate interconversions	K01686	0.4580994698181995
00040 Pentose and glucuronate interconversions	K08323	1.1499058138768588
00040 Pentose and glucuronate interconversions	K08322	0.0003052656503579332
00040 Pentose and glucuronate interconversions	K00040	0.666874521277625
00040 Pentose and glucuronate interconversions	K21619	0.17726993043121286
00040 Pentose and glucuronate interconversions	K18106	1.8595053500374192
00040 Pentose and glucuronate interconversions	K19634	0.7024045570932085
00040 Pentose and glucuronate interconversions	K18102	1.0608818831151474
00040 Pentose and glucuronate interconversions	K18103	2.2580224001881257
00040 Pentose and glucuronate interconversions	K18107	0.6842574495607763
09140 Cellular Processes	09141 Transport and catabolism	0.5576556308421924
09141 Transport and catabolism	04142 Lysosome	1.817479425814434
04142 Lysosome	K01195	2.5437927814029533
ko04147	K14756	0.4895453820066239
09181 Protein families: metabolism	ko01003	1.1248136784645848
ko01003	K00699	0.3828180622698313
00520 Amino sugar and nucleotide sugar metabolism	K16190	2.7086281780520416
00520 Amino sugar and nucleotide sugar metabolism	K12447	0.2592059382862326
09100 Metabolism	09107 Glycan biosynthesis and metabolism	1.8052938594980588
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	0.9383355691042892
00541 O-Antigen nucleotide sugar biosynthesis	K00012	1.7105973331783326
00541 O-Antigen nucleotide sugar biosynthesis	K00963	0.05253299968350411
00040 Pentose and glucuronate interconversions	K13247	0.14263031733156617
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	0.28077230273402765
00053 Ascorbate and aldarate metabolism	K08092	0.8596534230068809
00053 Ascorbate and aldarate metabolism	K00880	1.876822928816902
00053 Ascorbate and aldarate metabolism	K03078	0.15072099080947154
00053 Ascorbate and aldarate metabolism	K03079	0.4345482310385409
00053 Ascorbate and aldarate metabolism	K03077	0.9492937275059963
00040 Pentose and glucuronate interconversions	K01804	0.3645942892216286
00040 Pentose and glucuronate interconversions	K00853	1.2012877821975227
00040 Pentose and glucuronate interconversions	K24707	2.093642130469284
00040 Pentose and glucuronate interconversions	K00854	0.722210010298251
00051 Fructose and mannose metabolism	K01805	0.47391169174172953
09100 Metabolism	09108 Metabolism of cofactors and vitamins	0.0510057664438206
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	0.45950533703873764
00790 Folate biosynthesis	K00011	0.012674329375922722
00051 Fructose and mannose metabolism	K00594	0.47573892592813916
00040 Pentose and glucuronate interconversions	K17743	1.9999589835379588
00040 Pentose and glucuronate interconversions	K26066	0.1937256821133584
00040 Pentose and glucuronate interconversions	K03331	1.718559194179507
00040 Pentose and glucuronate interconversions	K25879	1.5162818183752351
00040 Pentose and glucuronate interconversions	K25880	0.8253505236004364
00040 Pentose and glucuronate interconversions	K25881	0.09123133300016617
00051 Fructose and mannose metabolism	K01820	1.0707683583242797
00051 Fructose and mannose metabolism	K00848	1.4620614345013052
00051 Fructose and mannose metabolism	K01629	2.8505579224733766
00040 Pentose and glucuronate interconversions	K17738	0.8191431844870718
00040 Pentose and glucuronate interconversions	K17818	1.4247343756502029
00051 Fructose and mannose metabolism	K00007	0.5524688852168376
00040 Pentose and glucuronate interconversions	K09988	0.8342710534526698
00040 Pentose and glucuronate interconversions	K05351	0.7739511195597653
00051 Fructose and mannose metabolism	K00008	0.3710148025170439
00040 Pentose and glucuronate interconversions	K22185	0.418025630822638
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.6977159037421583
00980 Metabolism of xenobiotics by cytochrome P450	K00078	1.0214966561193868
00040 Pentose and glucuronate interconversions	K14273	0.08290099957486574
00040 Pentose and glucuronate interconversions	K14274	0.1989588615622626
00040 Pentose and glucuronate interconversions	K24442	2.0246640703407537
00053 Ascorbate and aldarate metabolism	K24443	1.6688015638946245
00040 Pentose and glucuronate interconversions	K14275	0.9923770396084979
00040 Pentose and glucuronate interconversions	K22186	0.08024407591338734
00040 Pentose and glucuronate interconversions	K22396	1.5083486831040758
00040 Pentose and glucuronate interconversions	K22397	0.7495640875712033
00053 Ascorbate and aldarate metabolism	K14259	1.6629505244605047
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	1.691964139006004
00470 D-Amino acid metabolism	K13877	1.3313724613063769
00470 D-Amino acid metabolism	K19588	0.33546130115050576
00040 Pentose and glucuronate interconversions	K22187	2.972431900636363
00040 Pentose and glucuronate interconversions	K00875	0.3879395125249314
00040 Pentose and glucuronate interconversions	K22935	0.4684592677018051
00040 Pentose and glucuronate interconversions	K00039	1.8770429799268347
00040 Pentose and glucuronate interconversions	K21680	0.36408706995330875
00040 Pentose and glucuronate interconversions	K05352	0.02102844970286699
00040 Pentose and glucuronate interconversions	K21681	0.09084017905920538
00040 Pentose and glucuronate interconversions	K21030	1.9623664884673215
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	1.635992203649001
00515 Mannose type O-glycan biosynthesis	K21031	1.6352320943530385
00051 Fructose and mannose metabolism	K01818	0.8175993031089344
00051 Fructose and mannose metabolism	K00879	2.425537546956838
00051 Fructose and mannose metabolism	K01628	0.7106451183843063
02024 Quorum sensing	K01218	1.1543034220087494
00051 Fructose and mannose metabolism	K19355	0.0002825221080786644
00520 Amino sugar and nucleotide sugar metabolism	K00847	2.2512999133092544
00541 O-Antigen nucleotide sugar biosynthesis	K01809	1.1947660794628752
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.9018154677300132
02025 Biofilm formation - Pseudomonas aeruginosa	K16011	0.4176221866743297
00520 Amino sugar and nucleotide sugar metabolism	K17497	0.06407740572449283
00541 O-Antigen nucleotide sugar biosynthesis	K01840	0.262013997912794
00520 Amino sugar and nucleotide sugar metabolism	K16881	1.2482079335019671
00541 O-Antigen nucleotide sugar biosynthesis	K00971	0.03404718042357202
00520 Amino sugar and nucleotide sugar metabolism	K00966	2.078847108187832
00541 O-Antigen nucleotide sugar biosynthesis	K01711	0.405188969336604
00541 O-Antigen nucleotide sugar biosynthesis	K02377	0.19238701727448093
00520 Amino sugar and nucleotide sugar metabolism	K00976	1.5877871920498625
00230 Purine metabolism	K18447	0.20440428344777894
00520 Amino sugar and nucleotide sugar metabolism	K05305	0.5233246622352796
00053 Ascorbate and aldarate metabolism	K00064	0.7527122631287934
00051 Fructose and mannose metabolism	K18333	0.6855398918777534
00051 Fructose and mannose metabolism	K07046	2.7213149718020997
00051 Fructose and mannose metabolism	K18334	0.8709874174425657
00051 Fructose and mannose metabolism	K18335	0.5956407704752493
00051 Fructose and mannose metabolism	K18336	1.5829158826840661
00051 Fructose and mannose metabolism	K18337	2.85418091836487
00051 Fructose and mannose metabolism	K18338	1.7651285064108402
00051 Fructose and mannose metabolism	K12661	0.11493524771929298
00051 Fructose and mannose metabolism	K18339	0.5416258539811281
00051 Fructose and mannose metabolism	K12660	1.9052449750735185
00051 Fructose and mannose metabolism	K01813	2.3671603464590487
00051 Fructose and mannose metabolism	K21883	0.7014246985311481
ko01003	K05947	0.7588353940978264
00051 Fructose and mannose metabolism	K07026	0.14022339340443846
00051 Fructose and mannose metabolism	K18818	0.7694548335396056
09150 Organismal Systems	09152 Endocrine system	0.9028963193351816
09152 Endocrine system	04922 Glucagon signaling pathway	0.5808425403353273
04922 Glucagon signaling pathway	K19028	1.57961161281224
09152 Endocrine system	04919 Thyroid hormone signaling pathway	0.9466247462011189
04919 Thyroid hormone signaling pathway	K19029	2.41715222233498
09132 Signal transduction	04152 AMPK signaling pathway	0.2628343486603816
04152 AMPK signaling pathway	K01103	0.8706830561052948
04152 AMPK signaling pathway	K19030	0.6163598729467045
00051 Fructose and mannose metabolism	K00900	1.7137965156383892
05230 Central carbon metabolism in cancer	K14634	1.0099948189318428
00051 Fructose and mannose metabolism	K00009	0.09065556052601564
00051 Fructose and mannose metabolism	K00068	1.4316358840233696
00051 Fructose and mannose metabolism	K19956	0.4195613391582441
ko04147	K00846	0.9427245684812637
09130 Environmental Information Processing	09131 Membrane transport	0.3564197845577519
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.33868321202941254
02060 Phosphotransferase system (PTS)	K00882	0.9089818381592998
00051 Fructose and mannose metabolism	K08261	0.40292066804228677
00051 Fructose and mannose metabolism	K17742	0.3104806847528794
00051 Fructose and mannose metabolism	K19633	1.7779464016798732
00051 Fructose and mannose metabolism	K00045	0.13449232321695048
02020 Two-component system	K00066	0.553204374217193
ko01003	K19290	0.15024450851180404
02025 Biofilm formation - Pseudomonas aeruginosa	K19291	1.7892347426172932
00051 Fructose and mannose metabolism	K01795	0.6824251699746234
00051 Fructose and mannose metabolism	K01729	1.0747426723701934
09150 Organismal Systems	09151 Immune system	0.8342691611960636
09151 Immune system	04622 RIG-I-like receptor signaling pathway	0.026781572486115124
04622 RIG-I-like receptor signaling pathway	K00863	1.0612700068480645
00051 Fructose and mannose metabolism	K03332	0.13314916726649306
00541 O-Antigen nucleotide sugar biosynthesis	K22252	0.967393428538605
00541 O-Antigen nucleotide sugar biosynthesis	K15856	1.1528006338854078
00051 Fructose and mannose metabolism	K00881	1.1876910794165894
