#parent	child	edge_length
04936 Alcoholic liver disease	K00128	0.1183432442715709
04936 Alcoholic liver disease	K14085	0.2246717841767604
04936 Alcoholic liver disease	K00149	0.2436842729153128
00982 Drug metabolism - cytochrome P450	K00129	0.236920530502222
00620 Pyruvate metabolism	K00138	0.2435957980670627
09180 Brite Hierarchies	09181 Protein families: metabolism	0.0531249272290713
09181 Protein families: metabolism	ko01004	2.220446049250313e-16
ko01004	K01895	0.1160505852544274
ko01004	K01913	0.424989273654528
ko01004	K01905	0.3588078777206626
ko01004	K22224	0.3820051536546425
ko01004	K24012	0.1076567641944475
09101 Carbohydrate metabolism	00052 Galactose metabolism	2.220446049250313e-16
00052 Galactose metabolism	K01785	0.1282726928453179
00010 Glycolysis / Gluconeogenesis	K01085	0.2342057701707868
00010 Glycolysis / Gluconeogenesis	K20866	0.1901372729575081
09110 Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis	0.004912672308019
00521 Streptomycin biosynthesis	K01835	0.1013551052103706
00521 Streptomycin biosynthesis	K15778	0.1317157164124133
09100 Metabolism	09104 Nucleotide metabolism	0.0564418233022462
09104 Nucleotide metabolism	00230 Purine metabolism	2.220446049250313e-16
00230 Purine metabolism	K15779	0.2309946671755206
09167 Endocrine and metabolic disease	04931 Insulin resistance	2.220446049250313e-16
04931 Insulin resistance	K01084	0.258325226012131
00520 Amino sugar and nucleotide sugar metabolism	K00886	0.1777255986001585
00010 Glycolysis / Gluconeogenesis	K08074	0.1896257371843646
00010 Glycolysis / Gluconeogenesis	K01792	0.1394645185639855
00260 Glycine, serine and threonine metabolism	K01837	0.4452070342113194
09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism	2.220446049250313e-16
00562 Inositol phosphate metabolism	K03103	0.1796170742262481
00010 Glycolysis / Gluconeogenesis	K11389	0.2326133208390832
09101 Carbohydrate metabolism	00030 Pentose phosphate pathway	2.220446049250313e-16
00030 Pentose phosphate pathway	K00131	0.2220404476717709
00030 Pentose phosphate pathway	K18978	0.2778668118815338
04931 Insulin resistance	K01596	0.1610434785121168
00710 Carbon fixation in photosynthetic organisms	K01610	0.1400992461145241
09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism	2.220446049250313e-16
00500 Starch and sucrose metabolism	K01222	0.1768630640499022
00500 Starch and sucrose metabolism	K01223	0.1479235485235396
09183 Protein families: signaling and cellular processes	ko02000	0.0250621830926192
ko02000	K02777	0.2051951642416262
ko02000	K02779	0.2137036437625414
ko02000	K02791	0.200928659273479
ko02000	K20118	0.1440024631297178
ko02000	K02753	0.363831108841036
09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism	0.0061176884760683
00630 Glyoxylate and dicarboxylate metabolism	K01647	0.1076651527368012
ko04147	K01648	0.2349155553099044
00720 Carbon fixation pathways in prokaryotes	K15230	0.4599910496480488
00720 Carbon fixation pathways in prokaryotes	K15231	0.4727023701536053
09101 Carbohydrate metabolism	00020 Citrate cycle (TCA cycle)	2.220446049250313e-16
00020 Citrate cycle (TCA cycle)	K05942	0.3470538149018832
00720 Carbon fixation pathways in prokaryotes	K01681	0.0933423651425412
00720 Carbon fixation pathways in prokaryotes	K01682	0.1943153713427422
09160 Human Diseases	09161 Cancer: overview	0.0192320253999705
09161 Cancer: overview	05230 Central carbon metabolism in cancer	2.220446049250313e-16
05230 Central carbon metabolism in cancer	K00031	0.1275217882531452
00020 Citrate cycle (TCA cycle)	K00030	0.1547356380623669
09105 Amino acid metabolism	00300 Lysine biosynthesis	2.220446049250313e-16
00300 Lysine biosynthesis	K17753	0.5794852958782923
00020 Citrate cycle (TCA cycle)	K00164	0.1209092670266411
09105 Amino acid metabolism	00380 Tryptophan metabolism	2.220446049250313e-16
00380 Tryptophan metabolism	K00658	0.1323719416754988
00630 Glyoxylate and dicarboxylate metabolism	K01616	0.1805776375357291
00720 Carbon fixation pathways in prokaryotes	K00177	0.2490614868977517
00720 Carbon fixation pathways in prokaryotes	K00176	0.3699584481699252
00720 Carbon fixation pathways in prokaryotes	K01902	0.2008563640927186
00720 Carbon fixation pathways in prokaryotes	K01903	0.1420127068273436
09101 Carbohydrate metabolism	00640 Propanoate metabolism	2.220446049250313e-16
00640 Propanoate metabolism	K01899	0.2379173332391445
ko04147	K01900	0.2260657853337256
09101 Carbohydrate metabolism	00650 Butanoate metabolism	2.220446049250313e-16
00650 Butanoate metabolism	K18118	0.1942098450543953
09167 Endocrine and metabolic disease	04932 Non-alcoholic fatty liver disease	0.0174915781507176
04932 Non-alcoholic fatty liver disease	K00234	0.196062686515083
04932 Non-alcoholic fatty liver disease	K00235	0.2337925654213339
04932 Non-alcoholic fatty liver disease	K00236	0.2385036409158383
04932 Non-alcoholic fatty liver disease	K00237	0.2564653414410952
09102 Energy metabolism	00190 Oxidative phosphorylation	2.220446049250313e-16
00190 Oxidative phosphorylation	K25801	0.3562659555297452
09160 Human Diseases	09171 Infectious disease: bacterial	0.022659305109355
09171 Infectious disease: bacterial	05134 Legionellosis	2.220446049250313e-16
05134 Legionellosis	K00239	0.1360197212437783
00720 Carbon fixation pathways in prokaryotes	K00240	0.1846232813601379
00720 Carbon fixation pathways in prokaryotes	K00241	0.186828527536033
00720 Carbon fixation pathways in prokaryotes	K00242	0.2633809393265749
00720 Carbon fixation pathways in prokaryotes	K18859	0.570966081237839
00720 Carbon fixation pathways in prokaryotes	K18860	0.8809490209250079
ko00001	09130 Environmental Information Processing	0.0199597941824004
09130 Environmental Information Processing	09132 Signal transduction	0.0177745296171581
09132 Signal transduction	02020 Two-component system	0.0416847154218897
02020 Two-component system	K00244	0.2373007187781643
02020 Two-component system	K00245	0.2980856636728613
02020 Two-component system	K00246	0.322667703508898
02020 Two-component system	K00247	0.3324751758895667
00720 Carbon fixation pathways in prokaryotes	K00233	0.3513246299969644
00720 Carbon fixation pathways in prokaryotes	K25995	0.4509060954153887
00720 Carbon fixation pathways in prokaryotes	K25996	0.4006260695868499
00720 Carbon fixation pathways in prokaryotes	K01676	0.1951740718039884
00720 Carbon fixation pathways in prokaryotes	K01677	0.244545227625209
00720 Carbon fixation pathways in prokaryotes	K01678	0.286326408067295
09167 Endocrine and metabolic disease	04934 Cushing syndrome	0.0161538187850548
04934 Cushing syndrome	K01679	0.1243501975492811
00720 Carbon fixation pathways in prokaryotes	K01675	0.6017883266565998
00720 Carbon fixation pathways in prokaryotes	K01774	0.5731180911215061
ko00001	09150 Organismal Systems	2.220446049250313e-16
09150 Organismal Systems	09155 Excretory system	0.0459646489008083
09155 Excretory system	04964 Proximal tubule bicarbonate reclamation	0.1074813204486473
04964 Proximal tubule bicarbonate reclamation	K00025	0.1074813204486473
09105 Amino acid metabolism	00270 Cysteine and methionine metabolism	0.0001979255470875
00270 Cysteine and methionine metabolism	K00026	0.1623311953065562
00270 Cysteine and methionine metabolism	K00024	0.1334953730105793
00620 Pyruvate metabolism	K00116	0.1612506616440457
00720 Carbon fixation pathways in prokaryotes	K01958	0.1145007688049323
00720 Carbon fixation pathways in prokaryotes	K01959	0.278780325858057
00720 Carbon fixation pathways in prokaryotes	K01960	0.2151357708290421
ko04147	K00036	0.0985417725074803
00030 Pentose phosphate pathway	K19243	0.3494635304121733
00030 Pentose phosphate pathway	K01057	0.1270172717436713
00030 Pentose phosphate pathway	K07404	0.1394776568466276
00030 Pentose phosphate pathway	K13937	0.2493290201732195
09100 Metabolism	09106 Metabolism of other amino acids	0.0060637309941644
09106 Metabolism of other amino acids	00480 Glutathione metabolism	2.220446049250313e-16
00480 Glutathione metabolism	K00033	0.1272973374707731
00710 Carbon fixation in photosynthetic organisms	K01783	0.1305370230501354
09109 Metabolism of terpenoids and polyketides	01051 Biosynthesis of ansamycins	2.220446049250313e-16
01051 Biosynthesis of ansamycins	K00615	0.1213477422414914
00030 Pentose phosphate pathway	K00616	0.1131643670235191
00710 Carbon fixation in photosynthetic organisms	K01807	0.1285370851918334
00710 Carbon fixation in photosynthetic organisms	K01808	0.161421783984604
00680 Methane metabolism	K13812	0.2936964455619039
00680 Methane metabolism	K08093	0.2028894873852378
00680 Methane metabolism	K08094	0.1817987666878293
00680 Methane metabolism	K13831	0.2633842991001213
00710 Carbon fixation in photosynthetic organisms	K01621	0.1458587629061742
00030 Pentose phosphate pathway	K01619	0.1246106370203382
00030 Pentose phosphate pathway	K00852	0.1065424257912447
00230 Purine metabolism	K01839	0.1648613071859213
00230 Purine metabolism	K22199	0.2913224054702129
00030 Pentose phosphate pathway	K05774	0.2254150798847137
00230 Purine metabolism	K00948	0.1206000700041173
00030 Pentose phosphate pathway	K01690	0.1695435507281785
00630 Glyoxylate and dicarboxylate metabolism	K01625	0.141877541742531
00030 Pentose phosphate pathway	K17463	0.4139225649038754
00052 Galactose metabolism	K11395	0.4568952854290011
00030 Pentose phosphate pathway	K00034	0.179541125488959
00030 Pentose phosphate pathway	K22969	0.2642723019782801
00030 Pentose phosphate pathway	K21840	0.5620194807524093
00052 Galactose metabolism	K18124	0.5983783306648476
00052 Galactose metabolism	K18125	0.4605736785609519
00030 Pentose phosphate pathway	K00115	0.2237131339282431
00030 Pentose phosphate pathway	K19813	0.2463298228444856
00030 Pentose phosphate pathway	K00117	0.1410432566317643
ko04147	K01053	0.1364948281252885
00030 Pentose phosphate pathway	K06151	0.2290479966506013
00030 Pentose phosphate pathway	K06152	0.2326431239464477
00260 Glycine, serine and threonine metabolism	K00090	0.2328072636023466
00030 Pentose phosphate pathway	K22229	0.5046166686916629
00030 Pentose phosphate pathway	K11441	0.3489161588425309
00480 Glutathione metabolism	K00032	0.4016080762574912
00030 Pentose phosphate pathway	K00851	0.1622431874020611
00030 Pentose phosphate pathway	K25031	0.1696758475678602
00052 Galactose metabolism	K05308	0.3869588485959216
00030 Pentose phosphate pathway	K00874	0.120595080385669
00052 Galactose metabolism	K18126	0.498859413398856
00052 Galactose metabolism	K18127	0.6079588411394498
00030 Pentose phosphate pathway	K03738	0.1338078213177094
00030 Pentose phosphate pathway	K18020	0.3983461154137515
00030 Pentose phosphate pathway	K18021	0.4582690556917621
00030 Pentose phosphate pathway	K18022	0.48680379191828
00030 Pentose phosphate pathway	K18128	0.4825983887970046
00260 Glycine, serine and threonine metabolism	K11529	0.1133722373273991
00030 Pentose phosphate pathway	K22345	0.4194604249105356
ko02000	K17464	0.4486040874023722
ko02000	K17465	0.3514154145862558
ko02000	K17466	0.3596813553413092
ko02000	K17467	0.343337899663408
00030 Pentose phosphate pathway	K17468	0.2638330541798624
02020 Two-component system	K01051	0.1277039474797641
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions	2.220446049250313e-16
00040 Pentose and glucuronate interconversions	K22539	0.2804427165521692
ko00001	09140 Cellular Processes	0.0074766196805341
09140 Cellular Processes	09145 Cellular community - prokaryotes	2.220446049250313e-16
09145 Cellular community - prokaryotes	02024 Quorum sensing	2.220446049250313e-16
02024 Quorum sensing	K01728	0.1338992964047483
00040 Pentose and glucuronate interconversions	K19551	0.3101647701577539
00040 Pentose and glucuronate interconversions	K01731	0.3877671201175418
00040 Pentose and glucuronate interconversions	K22994	0.1987862376175537
00040 Pentose and glucuronate interconversions	K01730	0.258178520883258
00040 Pentose and glucuronate interconversions	K01815	0.2084833035948385
00040 Pentose and glucuronate interconversions	K00065	0.1800085415937323
00040 Pentose and glucuronate interconversions	K01184	0.1267126637150434
00040 Pentose and glucuronate interconversions	K01213	0.1366859240871988
00040 Pentose and glucuronate interconversions	K22933	0.323175458751889
00040 Pentose and glucuronate interconversions	K01812	0.1571048023312496
00040 Pentose and glucuronate interconversions	K00041	0.1686210396544333
00040 Pentose and glucuronate interconversions	K01685	0.1486722359875165
00040 Pentose and glucuronate interconversions	K16849	0.3145606739378801
00040 Pentose and glucuronate interconversions	K16850	0.2037001388019644
00040 Pentose and glucuronate interconversions	K01686	0.1648486798067318
00040 Pentose and glucuronate interconversions	K08323	0.2245982335834432
00040 Pentose and glucuronate interconversions	K08322	0.2416633338141523
00040 Pentose and glucuronate interconversions	K00040	0.1341384896417521
00040 Pentose and glucuronate interconversions	K21619	0.2587797954292999
00040 Pentose and glucuronate interconversions	K18106	0.2972984283598346
00040 Pentose and glucuronate interconversions	K19634	0.7827901078627643
00040 Pentose and glucuronate interconversions	K18102	0.3691288651153043
00040 Pentose and glucuronate interconversions	K18103	0.3764507953634325
00040 Pentose and glucuronate interconversions	K18107	0.3305243544820025
09140 Cellular Processes	09141 Transport and catabolism	0.0062315875405687
09141 Transport and catabolism	04142 Lysosome	2.220446049250313e-16
04142 Lysosome	K01195	0.1704047363604809
ko04147	K14756	0.3518780102736286
09181 Protein families: metabolism	ko01003	2.220446049250313e-16
ko01003	K00699	0.1214021280114244
00520 Amino sugar and nucleotide sugar metabolism	K16190	0.2557352341165624
00520 Amino sugar and nucleotide sugar metabolism	K12447	0.2360072517191664
09100 Metabolism	09107 Glycan biosynthesis and metabolism	2.220446049250313e-16
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	2.220446049250313e-16
00541 O-Antigen nucleotide sugar biosynthesis	K00012	0.1170840734071934
00541 O-Antigen nucleotide sugar biosynthesis	K00963	0.1185271061375826
00040 Pentose and glucuronate interconversions	K13247	0.2165218417730166
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	0.0027999584782121
00053 Ascorbate and aldarate metabolism	K08092	0.2749717439794542
00053 Ascorbate and aldarate metabolism	K00880	0.1872000288562303
00053 Ascorbate and aldarate metabolism	K03078	0.2696772334533994
00053 Ascorbate and aldarate metabolism	K03079	0.1611906178910749
00053 Ascorbate and aldarate metabolism	K03077	0.1854932141377162
00040 Pentose and glucuronate interconversions	K01804	0.1746427401493935
00040 Pentose and glucuronate interconversions	K00853	0.1574972758706946
00040 Pentose and glucuronate interconversions	K24707	0.2762385342422028
00040 Pentose and glucuronate interconversions	K00854	0.1181740848377008
00051 Fructose and mannose metabolism	K01805	0.1665418333634812
09100 Metabolism	09108 Metabolism of cofactors and vitamins	2.220446049250313e-16
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	0.0388721985466921
00790 Folate biosynthesis	K00011	0.2192566156459489
00051 Fructose and mannose metabolism	K00594	0.225759216849011
00040 Pentose and glucuronate interconversions	K17743	0.3244306050681843
00040 Pentose and glucuronate interconversions	K26066	0.3825962882320232
00040 Pentose and glucuronate interconversions	K03331	0.2272890127485498
00040 Pentose and glucuronate interconversions	K25879	0.3277507776337836
00040 Pentose and glucuronate interconversions	K25880	0.2972705345799331
00040 Pentose and glucuronate interconversions	K25881	0.378245812864615
00051 Fructose and mannose metabolism	K01820	0.2288234602992193
00051 Fructose and mannose metabolism	K00848	0.1526084313169408
00051 Fructose and mannose metabolism	K01629	0.2824520610788203
00040 Pentose and glucuronate interconversions	K17738	0.3356390529828558
00040 Pentose and glucuronate interconversions	K17818	0.2767543374377773
00051 Fructose and mannose metabolism	K00007	0.2971782750560191
00040 Pentose and glucuronate interconversions	K09988	0.2701103352300382
00040 Pentose and glucuronate interconversions	K05351	0.2116610171029083
00051 Fructose and mannose metabolism	K00008	0.1317965399362849
00040 Pentose and glucuronate interconversions	K22185	0.2413691408890311
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.0306191876793091
00980 Metabolism of xenobiotics by cytochrome P450	K00078	0.1948968274306815
00040 Pentose and glucuronate interconversions	K14273	0.2380611275556144
00040 Pentose and glucuronate interconversions	K14274	0.2745485610436749
00040 Pentose and glucuronate interconversions	K24442	0.2976765461466671
00053 Ascorbate and aldarate metabolism	K24443	0.3746980666035315
00040 Pentose and glucuronate interconversions	K14275	0.4493248680746582
00040 Pentose and glucuronate interconversions	K22186	0.2237159659708626
00040 Pentose and glucuronate interconversions	K22396	0.2699219465154477
00040 Pentose and glucuronate interconversions	K22397	0.2348141486319422
00053 Ascorbate and aldarate metabolism	K14259	0.2381516564533222
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	2.220446049250313e-16
00470 D-Amino acid metabolism	K13877	0.1591510446202879
00470 D-Amino acid metabolism	K19588	0.3575390129633216
00040 Pentose and glucuronate interconversions	K22187	0.1442858235028329
00040 Pentose and glucuronate interconversions	K00875	0.1548957291949688
00040 Pentose and glucuronate interconversions	K22935	0.1722153491523497
00040 Pentose and glucuronate interconversions	K00039	0.3098191640205719
00040 Pentose and glucuronate interconversions	K21680	0.7827901078627643
00040 Pentose and glucuronate interconversions	K05352	0.3266572637275639
00040 Pentose and glucuronate interconversions	K21681	0.2645728937299367
00040 Pentose and glucuronate interconversions	K21030	0.3015311828166135
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	0.1590385105600249
00515 Mannose type O-glycan biosynthesis	K21031	0.1590385105600249
00051 Fructose and mannose metabolism	K01818	0.2509051311755874
00051 Fructose and mannose metabolism	K00879	0.2926171166335818
00051 Fructose and mannose metabolism	K01628	0.1546274955636
02024 Quorum sensing	K01218	0.1437187097669981
00051 Fructose and mannose metabolism	K19355	0.1625980787682903
00520 Amino sugar and nucleotide sugar metabolism	K00847	0.1143714602388751
00541 O-Antigen nucleotide sugar biosynthesis	K01809	0.1065432605551021
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.0074462344022716
02025 Biofilm formation - Pseudomonas aeruginosa	K16011	0.1409049926582848
00520 Amino sugar and nucleotide sugar metabolism	K17497	0.2202293009599931
00541 O-Antigen nucleotide sugar biosynthesis	K01840	0.0993584518206803
00520 Amino sugar and nucleotide sugar metabolism	K16881	0.1669972266899748
00541 O-Antigen nucleotide sugar biosynthesis	K00971	0.1306334389834895
00520 Amino sugar and nucleotide sugar metabolism	K00966	0.1437142875859423
00541 O-Antigen nucleotide sugar biosynthesis	K01711	0.1742268629189899
00541 O-Antigen nucleotide sugar biosynthesis	K02377	0.1760162895963999
00520 Amino sugar and nucleotide sugar metabolism	K00976	0.2230713099983816
00230 Purine metabolism	K18447	0.2779071856460141
00520 Amino sugar and nucleotide sugar metabolism	K05305	0.1915837435217963
00053 Ascorbate and aldarate metabolism	K00064	0.1493840400684012
00051 Fructose and mannose metabolism	K18333	0.2995016405812876
00051 Fructose and mannose metabolism	K07046	0.1652492169684791
00051 Fructose and mannose metabolism	K18334	0.2017809337197995
00051 Fructose and mannose metabolism	K18335	0.2174367596295498
00051 Fructose and mannose metabolism	K18336	0.2203336300183621
00051 Fructose and mannose metabolism	K18337	0.3177179460234559
00051 Fructose and mannose metabolism	K18338	0.3556719537515182
00051 Fructose and mannose metabolism	K12661	0.2548826310357432
00051 Fructose and mannose metabolism	K18339	0.3560902344334198
00051 Fructose and mannose metabolism	K12660	0.3826287948786813
00051 Fructose and mannose metabolism	K01813	0.2572923987178901
00051 Fructose and mannose metabolism	K21883	0.2456362828611746
ko01003	K05947	0.4089990773927078
00051 Fructose and mannose metabolism	K07026	0.2302096139336293
00051 Fructose and mannose metabolism	K18818	0.8197250091373496
09150 Organismal Systems	09152 Endocrine system	0.0404829667415646
09152 Endocrine system	04922 Glucagon signaling pathway	2.220446049250313e-16
04922 Glucagon signaling pathway	K19028	0.3470803317075998
09152 Endocrine system	04919 Thyroid hormone signaling pathway	2.220446049250313e-16
04919 Thyroid hormone signaling pathway	K19029	0.1933551283386498
09132 Signal transduction	04152 AMPK signaling pathway	0.037053514772051
04152 AMPK signaling pathway	K01103	0.1862363489207514
04152 AMPK signaling pathway	K19030	0.2007063148054227
00051 Fructose and mannose metabolism	K00900	0.2518042847079819
05230 Central carbon metabolism in cancer	K14634	0.331615405315643
00051 Fructose and mannose metabolism	K00009	0.1706856538150033
00051 Fructose and mannose metabolism	K00068	0.2999802796281223
00051 Fructose and mannose metabolism	K19956	0.2692678107609406
ko04147	K00846	0.2926599946556746
09130 Environmental Information Processing	09131 Membrane transport	2.220446049250313e-16
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.0602029675836412
02060 Phosphotransferase system (PTS)	K00882	0.0602029675836412
00051 Fructose and mannose metabolism	K08261	0.4229180520592392
00051 Fructose and mannose metabolism	K17742	0.3079329975488681
00051 Fructose and mannose metabolism	K19633	0.4443015462790206
00051 Fructose and mannose metabolism	K00045	0.1767916054911797
02020 Two-component system	K00066	0.2198371391584684
ko01003	K19290	0.3844417884983692
02025 Biofilm formation - Pseudomonas aeruginosa	K19291	0.3534317707025002
00051 Fructose and mannose metabolism	K01795	0.2907919575312241
00051 Fructose and mannose metabolism	K01729	0.1784315475515465
09150 Organismal Systems	09151 Immune system	0.0065121948779577
09151 Immune system	04622 RIG-I-like receptor signaling pathway	2.220446049250313e-16
04622 RIG-I-like receptor signaling pathway	K00863	0.1501140904271131
00051 Fructose and mannose metabolism	K03332	0.1560928648209794
