#parent	child	edge_length
09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis	0.013990488608495222
00010 Glycolysis / Gluconeogenesis	K10705	0.3352176548197472
09102 Energy metabolism	00710 Carbon fixation in photosynthetic organisms	-0.0034386070533563573
00710 Carbon fixation in photosynthetic organisms	K00150	0.1957254023896845
ko04147	K00927	0.10773268466650676
ko04147	K01834	0.15443244365402448
09105 Amino acid metabolism	00260 Glycine, serine and threonine metabolism	-0.0012445839153178428
00260 Glycine, serine and threonine metabolism	K15634	0.17136307376443205
00260 Glycine, serine and threonine metabolism	K15633	0.12738003416492777
00260 Glycine, serine and threonine metabolism	K15635	0.17480357331104168
ko04147	K01689	0.12098014257234341
ko04147	K00873	0.08167986962640433
ko04147	K12406	0.48846551445809266
09102 Energy metabolism	00720 Carbon fixation pathways in prokaryotes	0.012405935531336898
00720 Carbon fixation pathways in prokaryotes	K01006	0.10571485360617056
00680 Methane metabolism	K01007	0.1146351574152929
09101 Carbohydrate metabolism	00620 Pyruvate metabolism	-0.0009454588455976021
00620 Pyruvate metabolism	K00163	0.12602750144064323
09160 Human Diseases	09166 Cardiovascular disease	0.016329352191117752
09166 Cardiovascular disease	05415 Diabetic cardiomyopathy	-0.008520096665247945
05415 Diabetic cardiomyopathy	K00161	0.1436930840270434
05415 Diabetic cardiomyopathy	K00162	0.1630862698067912
00620 Pyruvate metabolism	K00627	0.08878496835334104
ko04147	K00382	0.08270262925454863
09100 Metabolism	09112 Not included in regular maps	0.10233509823739767
09112 Not included in regular maps	09113 Global maps only	0.10233509823739767
09113 Global maps only	K13997	0.10233509823739767
09100 Metabolism	09111 Xenobiotics biodegradation and metabolism	0.020943431493979203
09111 Xenobiotics biodegradation and metabolism	00633 Nitrotoluene degradation	0.009643786045268388
00633 Nitrotoluene degradation	K00169	0.1705752416948852
00633 Nitrotoluene degradation	K00170	0.21728352285453117
00633 Nitrotoluene degradation	K00172	0.21907618625845138
00633 Nitrotoluene degradation	K00189	0.46917187840261154
00633 Nitrotoluene degradation	K00171	0.34937430547444004
00720 Carbon fixation pathways in prokaryotes	K03737	0.11975333809117705
00720 Carbon fixation pathways in prokaryotes	K00174	0.12040160858538046
00720 Carbon fixation pathways in prokaryotes	K00175	0.16661601486237293
ko04147	K00016	0.1390133643735827
00010 Glycolysis / Gluconeogenesis	K01568	0.16584741770792638
09167 Endocrine and metabolic disease	04936 Alcoholic liver disease	-0.015383370036298694
04936 Alcoholic liver disease	K13951	0.29656625909131895
04936 Alcoholic liver disease	K13980	0.2326552777809473
04936 Alcoholic liver disease	K00121	0.09868925173152066
04936 Alcoholic liver disease	K13952	0.2773596123098761
09160 Human Diseases	09174 Infectious disease: parasitic	0.030921849130696677
09174 Infectious disease: parasitic	05146 Amoebiasis	-0.011058637238556324
05146 Amoebiasis	K04072	0.1536415389495952
09111 Xenobiotics biodegradation and metabolism	00982 Drug metabolism - cytochrome P450	0.020535522277595475
00982 Drug metabolism - cytochrome P450	K13953	0.10808983924491822
09111 Xenobiotics biodegradation and metabolism	00626 Naphthalene degradation	0.03178628788937066
00626 Naphthalene degradation	K13954	0.21693030830185023
09105 Amino acid metabolism	00350 Tyrosine metabolism	-0.0671658467471356
00350 Tyrosine metabolism	K18857	0.35945152900067945
00982 Drug metabolism - cytochrome P450	K00001	0.13220227697995035
ko04147	K00002	0.1776186821119689
09100 Metabolism	09109 Metabolism of terpenoids and polyketides	0.031046646169781256
09109 Metabolism of terpenoids and polyketides	00281 Geraniol degradation	0.03334027981146642
00281 Geraniol degradation	K12957	0.26301495830130894
09100 Metabolism	09103 Lipid metabolism	0.0031808718495611177
09103 Lipid metabolism	00561 Glycerolipid metabolism	0.011501931703428114
00561 Glycerolipid metabolism	K13979	0.1835685552223873
09111 Xenobiotics biodegradation and metabolism	00625 Chloroalkane and chloroalkene degradation	0.10203117840597403
00625 Chloroalkane and chloroalkene degradation	K14028	0.2873328458877533
00625 Chloroalkane and chloroalkene degradation	K14029	0.33718644988061675
00625 Chloroalkane and chloroalkene degradation	K00114	0.13109810886459977
00620 Pyruvate metabolism	K04022	0.4843840945518747
00620 Pyruvate metabolism	K22473	0.4556923020968219
00620 Pyruvate metabolism	K22474	0.26924835189389285
04936 Alcoholic liver disease	K00128	0.11834324427157095
04936 Alcoholic liver disease	K14085	0.22467178417676043
04936 Alcoholic liver disease	K00149	0.2436842729153128
00982 Drug metabolism - cytochrome P450	K00129	0.236920530502222
00620 Pyruvate metabolism	K00138	0.24359579806706272
09180 Brite Hierarchies	09181 Protein families: metabolism	0.05312492722907136
09181 Protein families: metabolism	ko01004	-0.027188909363906666
ko01004	K01895	0.11605058525442741
ko01004	K01913	0.424989273654528
ko01004	K01905	0.35880787772066264
ko01004	K22224	0.3820051536546425
ko01004	K24012	0.10765676419444753
09101 Carbohydrate metabolism	00052 Galactose metabolism	-0.0056843436526442526
00052 Galactose metabolism	K01785	0.12827269284531795
00010 Glycolysis / Gluconeogenesis	K01085	0.2342057701707868
00010 Glycolysis / Gluconeogenesis	K20866	0.19013727295750815
09110 Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis	0.0049126723080190615
00521 Streptomycin biosynthesis	K01835	0.10135510521037067
00521 Streptomycin biosynthesis	K15778	0.13171571641241336
09100 Metabolism	09104 Nucleotide metabolism	0.05644182330224623
09104 Nucleotide metabolism	00230 Purine metabolism	-0.024069204413542045
00230 Purine metabolism	K15779	0.23099466717552064
09167 Endocrine and metabolic disease	04931 Insulin resistance	-0.03409908795651195
04931 Insulin resistance	K01084	0.258325226012131
00520 Amino sugar and nucleotide sugar metabolism	K00886	0.17772559860015857
00010 Glycolysis / Gluconeogenesis	K08074	0.18962573718436465
00010 Glycolysis / Gluconeogenesis	K01792	0.1394645185639855
00260 Glycine, serine and threonine metabolism	K01837	0.4452070342113194
09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism	-0.013501576717650954
00562 Inositol phosphate metabolism	K03103	0.17961707422624812
00010 Glycolysis / Gluconeogenesis	K11389	0.23261332083908326
09101 Carbohydrate metabolism	00030 Pentose phosphate pathway	-0.03684498689095833
00030 Pentose phosphate pathway	K00131	0.2220404476717709
00030 Pentose phosphate pathway	K18978	0.27786681188153384
04931 Insulin resistance	K01596	0.1610434785121168
00710 Carbon fixation in photosynthetic organisms	K01610	0.14009924611452418
09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism	-0.01215930855302888
00500 Starch and sucrose metabolism	K01222	0.17686306404990226
00500 Starch and sucrose metabolism	K01223	0.14792354852353967
09183 Protein families: signaling and cellular processes	ko02000	0.025062183092619206
ko02000	K02777	0.20519516424162626
ko02000	K02779	0.21370364376254142
ko02000	K02791	0.20092865927347903
ko02000	K20118	0.14400246312971782
ko02000	K02753	0.36383110884103603
09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism	0.006117688476068361
00630 Glyoxylate and dicarboxylate metabolism	K01647	0.10766515273680127
ko04147	K01648	0.23491555530990443
00720 Carbon fixation pathways in prokaryotes	K15230	0.4599910496480488
00720 Carbon fixation pathways in prokaryotes	K15231	0.4727023701536053
09101 Carbohydrate metabolism	00020 Citrate cycle (TCA cycle)	-0.09321539907255821
00020 Citrate cycle (TCA cycle)	K05942	0.3470538149018832
00720 Carbon fixation pathways in prokaryotes	K01681	0.09334236514254124
00720 Carbon fixation pathways in prokaryotes	K01682	0.19431537134274224
09160 Human Diseases	09161 Cancer: overview	0.019232025399970543
09161 Cancer: overview	05230 Central carbon metabolism in cancer	-0.0006639647842301422
05230 Central carbon metabolism in cancer	K00031	0.1275217882531452
00020 Citrate cycle (TCA cycle)	K00030	0.15473563806236695
09105 Amino acid metabolism	00300 Lysine biosynthesis	-0.18553485894225674
00300 Lysine biosynthesis	K17753	0.5794852958782923
00020 Citrate cycle (TCA cycle)	K00164	0.12090926702664112
09105 Amino acid metabolism	00380 Tryptophan metabolism	-0.011851129955481432
00380 Tryptophan metabolism	K00658	0.13237194167549887
00630 Glyoxylate and dicarboxylate metabolism	K01616	0.18057763753572914
00720 Carbon fixation pathways in prokaryotes	K00177	0.2490614868977517
00720 Carbon fixation pathways in prokaryotes	K00176	0.36995844816992524
00720 Carbon fixation pathways in prokaryotes	K01902	0.20085636409271862
00720 Carbon fixation pathways in prokaryotes	K01903	0.14201270682734363
09101 Carbohydrate metabolism	00640 Propanoate metabolism	-0.010120973052855253
00640 Propanoate metabolism	K01899	0.2379173332391445
ko04147	K01900	0.22606578533372562
09101 Carbohydrate metabolism	00650 Butanoate metabolism	-0.004117568237447855
00650 Butanoate metabolism	K18118	0.1942098450543953
09167 Endocrine and metabolic disease	04932 Non-alcoholic fatty liver disease	0.017491578150717668
04932 Non-alcoholic fatty liver disease	K00234	0.19606268651508307
04932 Non-alcoholic fatty liver disease	K00235	0.23379256542133398
04932 Non-alcoholic fatty liver disease	K00236	0.2385036409158383
04932 Non-alcoholic fatty liver disease	K00237	0.25646534144109523
09102 Energy metabolism	00190 Oxidative phosphorylation	-0.032092755144201235
00190 Oxidative phosphorylation	K25801	0.3562659555297452
09160 Human Diseases	09171 Infectious disease: bacterial	0.022659305109355043
09171 Infectious disease: bacterial	05134 Legionellosis	-0.008111330233587233
05134 Legionellosis	K00239	0.1360197212437783
00720 Carbon fixation pathways in prokaryotes	K00240	0.18462328136013795
00720 Carbon fixation pathways in prokaryotes	K00241	0.18682852753603307
00720 Carbon fixation pathways in prokaryotes	K00242	0.26338093932657497
00720 Carbon fixation pathways in prokaryotes	K18859	0.570966081237839
00720 Carbon fixation pathways in prokaryotes	K18860	0.8809490209250079
ko00001	09130 Environmental Information Processing	0.019959794182400403
09130 Environmental Information Processing	09132 Signal transduction	0.01777452961715814
09132 Signal transduction	02020 Two-component system	0.04168471542188973
02020 Two-component system	K00244	0.23730071877816433
02020 Two-component system	K00245	0.2980856636728613
02020 Two-component system	K00246	0.322667703508898
02020 Two-component system	K00247	0.3324751758895667
00720 Carbon fixation pathways in prokaryotes	K00233	0.35132462999696445
00720 Carbon fixation pathways in prokaryotes	K25995	0.45090609541538873
00720 Carbon fixation pathways in prokaryotes	K25996	0.4006260695868499
00720 Carbon fixation pathways in prokaryotes	K01676	0.19517407180398844
00720 Carbon fixation pathways in prokaryotes	K01677	0.24454522762520908
00720 Carbon fixation pathways in prokaryotes	K01678	0.286326408067295
09167 Endocrine and metabolic disease	04934 Cushing syndrome	0.01615381878505484
04934 Cushing syndrome	K01679	0.12435019754928117
00720 Carbon fixation pathways in prokaryotes	K01675	0.6017883266565998
00720 Carbon fixation pathways in prokaryotes	K01774	0.5731180911215061
ko00001	09150 Organismal Systems	-0.05395233177089148
09150 Organismal Systems	09155 Excretory system	0.04596464890080837
09155 Excretory system	04964 Proximal tubule bicarbonate reclamation	0.1074813204486473
04964 Proximal tubule bicarbonate reclamation	K00025	0.1074813204486473
09105 Amino acid metabolism	00270 Cysteine and methionine metabolism	0.00019792554708752963
00270 Cysteine and methionine metabolism	K00026	0.16233119530655626
00270 Cysteine and methionine metabolism	K00024	0.13349537301057934
00620 Pyruvate metabolism	K00116	0.16125066164404578
00720 Carbon fixation pathways in prokaryotes	K01958	0.11450076880493232
00720 Carbon fixation pathways in prokaryotes	K01959	0.278780325858057
00720 Carbon fixation pathways in prokaryotes	K01960	0.21513577082904217
ko04147	K00036	0.09854177250748031
00030 Pentose phosphate pathway	K19243	0.3494635304121733
00030 Pentose phosphate pathway	K01057	0.12701727174367133
00030 Pentose phosphate pathway	K07404	0.1394776568466276
00030 Pentose phosphate pathway	K13937	0.24932902017321956
09100 Metabolism	09106 Metabolism of other amino acids	0.006063730994164462
09106 Metabolism of other amino acids	00480 Glutathione metabolism	-0.01587472809136925
00480 Glutathione metabolism	K00033	0.1272973374707731
00710 Carbon fixation in photosynthetic organisms	K01783	0.13053702305013543
09109 Metabolism of terpenoids and polyketides	01051 Biosynthesis of ansamycins	-0.007347262939832011
01051 Biosynthesis of ansamycins	K00615	0.12134774224149142
00030 Pentose phosphate pathway	K00616	0.11316436702351917
00710 Carbon fixation in photosynthetic organisms	K01807	0.12853708519183343
00710 Carbon fixation in photosynthetic organisms	K01808	0.16142178398460405
00680 Methane metabolism	K13812	0.2936964455619039
00680 Methane metabolism	K08093	0.20288948738523782
00680 Methane metabolism	K08094	0.18179876668782935
00680 Methane metabolism	K13831	0.2633842991001213
00710 Carbon fixation in photosynthetic organisms	K01621	0.14585876290617422
00030 Pentose phosphate pathway	K01619	0.1246106370203382
00030 Pentose phosphate pathway	K00852	0.10654242579124479
00230 Purine metabolism	K01839	0.16486130718592135
00230 Purine metabolism	K22199	0.29132240547021293
00030 Pentose phosphate pathway	K05774	0.2254150798847137
00230 Purine metabolism	K00948	0.12060007000411738
00030 Pentose phosphate pathway	K01690	0.16954355072817856
00630 Glyoxylate and dicarboxylate metabolism	K01625	0.14187754174253103
00030 Pentose phosphate pathway	K17463	0.4139225649038754
00052 Galactose metabolism	K11395	0.45689528542900115
00030 Pentose phosphate pathway	K00034	0.17954112548895906
00030 Pentose phosphate pathway	K22969	0.26427230197828017
00030 Pentose phosphate pathway	K21840	0.5620194807524093
00052 Galactose metabolism	K18124	0.5983783306648476
00052 Galactose metabolism	K18125	0.4605736785609519
00030 Pentose phosphate pathway	K00115	0.2237131339282431
00030 Pentose phosphate pathway	K19813	0.24632982284448562
00030 Pentose phosphate pathway	K00117	0.14104325663176437
ko04147	K01053	0.13649482812528857
00030 Pentose phosphate pathway	K06151	0.22904799665060138
00030 Pentose phosphate pathway	K06152	0.2326431239464477
00260 Glycine, serine and threonine metabolism	K00090	0.23280726360234666
00030 Pentose phosphate pathway	K22229	0.5046166686916629
00030 Pentose phosphate pathway	K11441	0.34891615884253097
00480 Glutathione metabolism	K00032	0.40160807625749123
00030 Pentose phosphate pathway	K00851	0.16224318740206117
00030 Pentose phosphate pathway	K25031	0.1696758475678602
00052 Galactose metabolism	K05308	0.38695884859592167
00030 Pentose phosphate pathway	K00874	0.12059508038566902
00052 Galactose metabolism	K18126	0.498859413398856
00052 Galactose metabolism	K18127	0.6079588411394498
00030 Pentose phosphate pathway	K03738	0.1338078213177094
00030 Pentose phosphate pathway	K18020	0.3983461154137515
00030 Pentose phosphate pathway	K18021	0.4582690556917621
00030 Pentose phosphate pathway	K18022	0.48680379191828
00030 Pentose phosphate pathway	K18128	0.4825983887970046
00260 Glycine, serine and threonine metabolism	K11529	0.1133722373273991
00030 Pentose phosphate pathway	K22345	0.41946042491053565
ko02000	K17464	0.4486040874023722
ko02000	K17465	0.35141541458625586
ko02000	K17466	0.35968135534130924
ko02000	K17467	0.34333789966340805
00030 Pentose phosphate pathway	K17468	0.2638330541798624
02020 Two-component system	K01051	0.1277039474797641
09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions	-0.0404048965642837
00040 Pentose and glucuronate interconversions	K22539	0.2804427165521692
ko00001	09140 Cellular Processes	0.007476619680534147
09140 Cellular Processes	09145 Cellular community - prokaryotes	-0.005209852757984135
09145 Cellular community - prokaryotes	02024 Quorum sensing	-0.0006230759423740961
02024 Quorum sensing	K01728	0.1338992964047483
00040 Pentose and glucuronate interconversions	K19551	0.3101647701577539
00040 Pentose and glucuronate interconversions	K01731	0.3877671201175418
00040 Pentose and glucuronate interconversions	K22994	0.1987862376175537
00040 Pentose and glucuronate interconversions	K01730	0.25817852088325804
00040 Pentose and glucuronate interconversions	K01815	0.20848330359483858
00040 Pentose and glucuronate interconversions	K00065	0.18000854159373236
00040 Pentose and glucuronate interconversions	K01184	0.12671266371504347
00040 Pentose and glucuronate interconversions	K01213	0.13668592408719887
00040 Pentose and glucuronate interconversions	K22933	0.323175458751889
00040 Pentose and glucuronate interconversions	K01812	0.15710480233124968
00040 Pentose and glucuronate interconversions	K00041	0.16862103965443337
00040 Pentose and glucuronate interconversions	K01685	0.14867223598751655
00040 Pentose and glucuronate interconversions	K16849	0.3145606739378801
00040 Pentose and glucuronate interconversions	K16850	0.20370013880196441
00040 Pentose and glucuronate interconversions	K01686	0.1648486798067318
00040 Pentose and glucuronate interconversions	K08323	0.22459823358344322
00040 Pentose and glucuronate interconversions	K08322	0.24166333381415234
00040 Pentose and glucuronate interconversions	K00040	0.13413848964175212
00040 Pentose and glucuronate interconversions	K21619	0.2587797954292999
00040 Pentose and glucuronate interconversions	K18106	0.29729842835983467
00040 Pentose and glucuronate interconversions	K19634	0.7827901078627643
00040 Pentose and glucuronate interconversions	K18102	0.3691288651153043
00040 Pentose and glucuronate interconversions	K18103	0.3764507953634325
00040 Pentose and glucuronate interconversions	K18107	0.33052435448200257
09140 Cellular Processes	09141 Transport and catabolism	0.006231587540568795
09141 Transport and catabolism	04142 Lysosome	-0.007556644250593436
04142 Lysosome	K01195	0.17040473636048092
ko04147	K14756	0.3518780102736286
09181 Protein families: metabolism	ko01003	-0.021952503157755765
ko01003	K00699	0.12140212801142442
00520 Amino sugar and nucleotide sugar metabolism	K16190	0.25573523411656246
00520 Amino sugar and nucleotide sugar metabolism	K12447	0.23600725171916648
09100 Metabolism	09107 Glycan biosynthesis and metabolism	-0.003957580955268991
09107 Glycan biosynthesis and metabolism	00541 O-Antigen nucleotide sugar biosynthesis	-0.010123020344925071
00541 O-Antigen nucleotide sugar biosynthesis	K00012	0.1170840734071934
00541 O-Antigen nucleotide sugar biosynthesis	K00963	0.11852710613758266
00040 Pentose and glucuronate interconversions	K13247	0.21652184177301664
09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism	0.0027999584782121834
00053 Ascorbate and aldarate metabolism	K08092	0.2749717439794542
00053 Ascorbate and aldarate metabolism	K00880	0.18720002885623038
00053 Ascorbate and aldarate metabolism	K03078	0.2696772334533994
00053 Ascorbate and aldarate metabolism	K03079	0.16119061789107492
00053 Ascorbate and aldarate metabolism	K03077	0.1854932141377162
00040 Pentose and glucuronate interconversions	K01804	0.17464274014939357
00040 Pentose and glucuronate interconversions	K00853	0.15749727587069468
00040 Pentose and glucuronate interconversions	K24707	0.27623853424220285
00040 Pentose and glucuronate interconversions	K00854	0.11817408483770081
00051 Fructose and mannose metabolism	K01805	0.16654183336348122
09100 Metabolism	09108 Metabolism of cofactors and vitamins	-0.0015382800581233425
09108 Metabolism of cofactors and vitamins	00790 Folate biosynthesis	0.03887219854669216
00790 Folate biosynthesis	K00011	0.21925661564594895
00051 Fructose and mannose metabolism	K00594	0.225759216849011
00040 Pentose and glucuronate interconversions	K17743	0.32443060506818433
00040 Pentose and glucuronate interconversions	K26066	0.3825962882320232
00040 Pentose and glucuronate interconversions	K03331	0.2272890127485498
00040 Pentose and glucuronate interconversions	K25879	0.3277507776337836
00040 Pentose and glucuronate interconversions	K25880	0.29727053457993313
00040 Pentose and glucuronate interconversions	K25881	0.378245812864615
00051 Fructose and mannose metabolism	K01820	0.22882346029921935
00051 Fructose and mannose metabolism	K00848	0.15260843131694085
00051 Fructose and mannose metabolism	K01629	0.28245206107882037
00040 Pentose and glucuronate interconversions	K17738	0.3356390529828558
00040 Pentose and glucuronate interconversions	K17818	0.2767543374377773
00051 Fructose and mannose metabolism	K00007	0.2971782750560191
00040 Pentose and glucuronate interconversions	K09988	0.27011033523003825
00040 Pentose and glucuronate interconversions	K05351	0.2116610171029083
00051 Fructose and mannose metabolism	K00008	0.13179653993628493
00040 Pentose and glucuronate interconversions	K22185	0.2413691408890311
09111 Xenobiotics biodegradation and metabolism	00980 Metabolism of xenobiotics by cytochrome P450	0.030619187679309157
00980 Metabolism of xenobiotics by cytochrome P450	K00078	0.19489682743068154
00040 Pentose and glucuronate interconversions	K14273	0.23806112755561443
00040 Pentose and glucuronate interconversions	K14274	0.2745485610436749
00040 Pentose and glucuronate interconversions	K24442	0.29767654614666716
00053 Ascorbate and aldarate metabolism	K24443	0.3746980666035315
00040 Pentose and glucuronate interconversions	K14275	0.4493248680746582
00040 Pentose and glucuronate interconversions	K22186	0.22371596597086268
00040 Pentose and glucuronate interconversions	K22396	0.2699219465154477
00040 Pentose and glucuronate interconversions	K22397	0.23481414863194222
00053 Ascorbate and aldarate metabolism	K14259	0.23815165645332226
09106 Metabolism of other amino acids	00470 D-Amino acid metabolism	-0.007135527300209221
00470 D-Amino acid metabolism	K13877	0.1591510446202879
00470 D-Amino acid metabolism	K19588	0.35753901296332163
00040 Pentose and glucuronate interconversions	K22187	0.14428582350283292
00040 Pentose and glucuronate interconversions	K00875	0.1548957291949688
00040 Pentose and glucuronate interconversions	K22935	0.17221534915234976
00040 Pentose and glucuronate interconversions	K00039	0.30981916402057197
00040 Pentose and glucuronate interconversions	K21680	0.7827901078627643
00040 Pentose and glucuronate interconversions	K05352	0.3266572637275639
00040 Pentose and glucuronate interconversions	K21681	0.2645728937299367
00040 Pentose and glucuronate interconversions	K21030	0.3015311828166135
09107 Glycan biosynthesis and metabolism	00515 Mannose type O-glycan biosynthesis	0.15903851056002496
00515 Mannose type O-glycan biosynthesis	K21031	0.15903851056002496
00051 Fructose and mannose metabolism	K01818	0.2509051311755874
00051 Fructose and mannose metabolism	K00879	0.29261711663358186
00051 Fructose and mannose metabolism	K01628	0.1546274955636
02024 Quorum sensing	K01218	0.14371870976699813
00051 Fructose and mannose metabolism	K19355	0.16259807876829036
00520 Amino sugar and nucleotide sugar metabolism	K00847	0.11437146023887512
00541 O-Antigen nucleotide sugar biosynthesis	K01809	0.10654326055510216
09145 Cellular community - prokaryotes	02025 Biofilm formation - Pseudomonas aeruginosa	0.0074462344022716564
02025 Biofilm formation - Pseudomonas aeruginosa	K16011	0.14090499265828482
00520 Amino sugar and nucleotide sugar metabolism	K17497	0.22022930095999316
00541 O-Antigen nucleotide sugar biosynthesis	K01840	0.09935845182068037
00520 Amino sugar and nucleotide sugar metabolism	K16881	0.16699722668997485
00541 O-Antigen nucleotide sugar biosynthesis	K00971	0.13063343898348956
00520 Amino sugar and nucleotide sugar metabolism	K00966	0.1437142875859423
00541 O-Antigen nucleotide sugar biosynthesis	K01711	0.17422686291898992
00541 O-Antigen nucleotide sugar biosynthesis	K02377	0.17601628959639998
00520 Amino sugar and nucleotide sugar metabolism	K00976	0.2230713099983816
00230 Purine metabolism	K18447	0.2779071856460141
00520 Amino sugar and nucleotide sugar metabolism	K05305	0.1915837435217963
00053 Ascorbate and aldarate metabolism	K00064	0.14938404006840122
00051 Fructose and mannose metabolism	K18333	0.2995016405812876
00051 Fructose and mannose metabolism	K07046	0.16524921696847916
00051 Fructose and mannose metabolism	K18334	0.20178093371979955
00051 Fructose and mannose metabolism	K18335	0.21743675962954984
00051 Fructose and mannose metabolism	K18336	0.2203336300183621
00051 Fructose and mannose metabolism	K18337	0.31771794602345593
00051 Fructose and mannose metabolism	K18338	0.3556719537515182
00051 Fructose and mannose metabolism	K12661	0.25488263103574327
00051 Fructose and mannose metabolism	K18339	0.35609023443341986
00051 Fructose and mannose metabolism	K12660	0.38262879487868134
00051 Fructose and mannose metabolism	K01813	0.25729239871789017
00051 Fructose and mannose metabolism	K21883	0.24563628286117462
ko01003	K05947	0.40899907739270785
00051 Fructose and mannose metabolism	K07026	0.23020961393362938
00051 Fructose and mannose metabolism	K18818	0.8197250091373496
09150 Organismal Systems	09152 Endocrine system	0.0404829667415646
09152 Endocrine system	04922 Glucagon signaling pathway	-0.06550627909344048
04922 Glucagon signaling pathway	K19028	0.34708033170759983
09152 Endocrine system	04919 Thyroid hormone signaling pathway	-0.05387840584876602
04919 Thyroid hormone signaling pathway	K19029	0.19335512833864987
09132 Signal transduction	04152 AMPK signaling pathway	0.037053514772051044
04152 AMPK signaling pathway	K01103	0.18623634892075142
04152 AMPK signaling pathway	K19030	0.20070631480542273
00051 Fructose and mannose metabolism	K00900	0.2518042847079819
05230 Central carbon metabolism in cancer	K14634	0.33161540531564304
00051 Fructose and mannose metabolism	K00009	0.17068565381500334
00051 Fructose and mannose metabolism	K00068	0.29998027962812235
00051 Fructose and mannose metabolism	K19956	0.26926781076094064
ko04147	K00846	0.29265999465567466
09130 Environmental Information Processing	09131 Membrane transport	-0.003906253011119076
09131 Membrane transport	02060 Phosphotransferase system (PTS)	0.06020296758364124
02060 Phosphotransferase system (PTS)	K00882	0.06020296758364124
00051 Fructose and mannose metabolism	K08261	0.4229180520592392
00051 Fructose and mannose metabolism	K17742	0.30793299754886816
00051 Fructose and mannose metabolism	K19633	0.4443015462790206
00051 Fructose and mannose metabolism	K00045	0.17679160549117978
02020 Two-component system	K00066	0.21983713915846848
ko01003	K19290	0.38444178849836924
02025 Biofilm formation - Pseudomonas aeruginosa	K19291	0.35343177070250026
00051 Fructose and mannose metabolism	K01795	0.29079195753122417
00051 Fructose and mannose metabolism	K01729	0.17843154755154655
09150 Organismal Systems	09151 Immune system	0.006512194877957789
09151 Immune system	04622 RIG-I-like receptor signaling pathway	-0.007902123604917433
04622 RIG-I-like receptor signaling pathway	K00863	0.1501140904271131
00051 Fructose and mannose metabolism	K03332	0.1560928648209794
